mass_msun,alpha1.35_mc0.2,alpha1.35_mc5,alpha1.35_mc10,alpha2.35_mc0.2,alpha2.35_mc5,alpha2.35_mc10
2.806714355293372520e+01,3.709614203248115787e-04,4.286659545717900512e-04,4.382618198489875920e-04,9.850202431107194065e-05,4.046623512544668877e-04,5.452305497221532782e-04
2.826820459523954554e+01,3.674054054561590003e-04,4.248601914454048253e-04,4.350053698253550458e-04,9.686389792330684571e-05,3.982170388801164920e-04,5.373300783920158946e-04
2.847070595307501861e+01,3.638834611256687489e-04,4.210847805144059372e-04,4.317624363490550642e-04,9.525300969809728292e-05,3.918711874733639975e-04,5.295309875517194981e-04
2.867465794424618508e+01,3.603952612588161297e-04,4.173395520718661648e-04,4.285331988614402661e-04,9.366890685458830162e-05,3.856233505259783916e-04,5.218323353203391636e-04
2.888007096047135747e+01,3.569404828943197267e-04,4.136243357165035020e-04,4.253178303895344581e-04,9.211114413503321329e-05,3.794721000975976384e-04,5.142331780616661140e-04
2.908695546791071251e+01,3.535188061545713602e-04,4.099389604013587460e-04,4.221164976564497902e-04,9.057928367989061453e-05,3.734160266487434915e-04,5.067325707820551648e-04
2.929532200769954287e+01,3.501299142163455521e-04,4.062832544813252942e-04,4.189293611910171046e-04,8.907289490499327987e-05,3.674537388730797515e-04,4.993295675153670192e-04
2.950518119648529236e+01,3.467734932817854087e-04,4.026570457595500703e-04,4.157565754365978214e-04,8.759155438075421610e-05,3.615838635290065579e-04,4.920232216952637790e-04
2.971654372696863788e+01,3.434492325496565717e-04,3.990601615327183174e-04,4.125982888590478152e-04,8.613484571337416749e-05,3.558050452706757708e-04,4.848125865151069278e-04
2.992942036844811327e+01,3.401568241868780209e-04,3.954924286352533226e-04,4.094546440538145257e-04,8.470235942802154222e-05,3.501159464785337494e-04,4.776967152757337722e-04
3.014382196736893604e+01,3.368959633003142237e-04,3.919536734824373599e-04,4.063257778521364044e-04,8.329369285394730080e-05,3.445152470894581511e-04,4.706746617213463648e-04
3.035975944787563208e+01,3.336663479088352994e-04,3.884437221124806315e-04,4.032118214263249621e-04,8.190845001150615665e-05,3.390016444265849731e-04,4.637454803637795146e-04
3.057724381236861078e+01,3.304676789156399939e-04,3.849624002275544177e-04,4.001129003941111513e-04,8.054624150105138634e-05,3.335738530289017868e-04,4.569082267953950829e-04
3.079628614206487214e+01,3.272996600808361525e-04,3.815095332338050210e-04,3.970291349220299521e-04,7.920668439367164516e-05,3.282306044806810523e-04,4.501619579908458057e-04
3.101689759756244058e+01,3.241619979942841662e-04,3.780849462803726846e-04,3.939606398278339464e-04,7.788940212374146320e-05,3.229706472408381342e-04,4.435057325979678750e-04
3.123908941940912598e+01,3.210544020486907598e-04,3.746884642974239411e-04,3.909075246819091018e-04,7.659402438325242147e-05,3.177927464722712122e-04,4.369386112180286604e-04
3.146287292867523178e+01,3.179765844129588148e-04,3.713199120332236832e-04,3.878698939076840354e-04,7.532018701789760498e-05,3.126956838712616356e-04,4.304596566755819194e-04
3.168825952753038422e+01,3.149282600057870464e-04,3.679791140902593702e-04,3.848478468810152494e-04,7.406753192487988300e-05,3.076782574969984187e-04,4.240679342781641958e-04
3.191526069982444724e+01,3.119091464695189931e-04,3.646658949604379175e-04,3.818414780285361398e-04,7.283570695241521750e-05,3.027392816012898155e-04,4.177625120660702265e-04
3.214388801167278586e+01,3.089189641442360596e-04,3.613800790593669219e-04,3.788508769249541671e-04,7.162436580090240381e-05,2.978775864585199245e-04,4.115424610524314603e-04
3.237415311204539137e+01,3.059574360420983007e-04,3.581214907597466790e-04,3.758761283892927182e-04,7.043316792573373780e-05,2.930920181959178138e-04,4.054068554538437495e-04
3.260606773336051845e+01,3.030242878219238916e-04,3.548899544238789017e-04,3.729173125800582531e-04,6.926177844171667189e-05,2.883814386241842715e-04,3.993547729117499952e-04
3.283964369208248968e+01,3.001192477640080990e-04,3.516852944353140932e-04,3.699745050893288333e-04,6.810986802908148272e-05,2.837447250685360268e-04,3.933852947048155661e-04
3.307489288932367799e+01,2.972420467451821315e-04,3.485073352296557910e-04,3.670477770357573636e-04,6.697711284104868555e-05,2.791807702002200827e-04,3.874975059525132231e-04
3.331182731145106857e+01,2.943924182141029796e-04,3.453559013245298122e-04,3.641371951564755069e-04,6.586319441292900914e-05,2.746884818685409288e-04,3.816904958101272343e-04
3.355045903069675006e+01,2.915700981667809126e-04,3.422308173487456054e-04,3.612428218979021758e-04,6.476779957273320345e-05,2.702667829334599978e-04,3.759633576554076689e-04
3.379080020577316645e+01,2.887748251223346040e-04,3.391319080706541012e-04,3.583647155054414755e-04,6.369062035326326053e-05,2.659146110987968526e-04,3.703151892670645531e-04
3.403286308249260372e+01,2.860063400989751856e-04,3.360589984257232555e-04,3.555029301120703157e-04,6.263135390566318839e-05,2.616309187460884853e-04,3.647450929953236594e-04
3.427665999439106770e+01,2.832643865902182020e-04,3.330119135433472796e-04,3.526575158258129800e-04,6.158970241440425209e-05,2.574146727691423967e-04,3.592521759247463507e-04
3.452220336335688700e+01,2.805487105413172829e-04,3.299904787728985003e-04,3.498285188160947393e-04,6.056537301367979963e-05,2.532648544093189097e-04,3.538355500295046249e-04
3.476950570026335896e+01,2.778590603259249573e-04,3.269945197090464621e-04,3.470159813989804167e-04,5.955807770518955390e-05,2.491804590915938926e-04,3.484943323213283073e-04
3.501857960560640493e+01,2.751951867229687895e-04,3.240238622163468200e-04,3.442199421212870092e-04,5.856753327728594043e-05,2.451604962614192915e-04,3.432276449902956416e-04
3.526943777014651005e+01,2.725568428937485835e-04,3.210783324531243607e-04,3.414404358435762740e-04,5.759346122546355184e-05,2.412039892224299370e-04,3.380346155386767474e-04
3.552209297555531720e+01,2.699437843592491278e-04,3.181577568946579622e-04,3.386774938220253280e-04,5.663558767416771366e-05,2.373099749750233239e-04,3.329143769080088362e-04
3.577655809506702411e+01,2.673557689776659310e-04,3.152619623556832096e-04,3.359311437891727677e-04,5.569364329990014224e-05,2.334775040558404976e-04,3.278660675995870690e-04
3.603284609413406514e+01,2.647925569221470390e-04,3.123907760122303411e-04,3.332014100335492523e-04,5.476736325560212476e-05,2.297056403781867545e-04,3.228888317885624144e-04
3.629097003108790886e+01,2.622539106587400376e-04,3.095440254228014809e-04,3.304883134781833368e-04,5.385648709629114545e-05,2.259934610734069826e-04,3.179818194318084898e-04
3.655094305780430375e+01,2.597395949245515589e-04,3.067215385489107412e-04,3.277918717579945875e-04,5.296075870593268913e-05,2.223400563332528842e-04,3.131441863697467386e-04
3.681277842037341941e+01,2.572493767061108882e-04,3.039231437749934268e-04,3.251120992960713249e-04,5.207992622552539569e-05,2.187445292532602410e-04,3.083750944222924686e-04
3.707648945977485511e+01,2.547830252179380519e-04,3.011486699276987077e-04,3.224490073788366796e-04,5.121374198237961626e-05,2.152059956771612949e-04,3.036737114790913719e-04
3.734208961255719572e+01,2.523403118813167113e-04,2.983979462945816441e-04,3.198026042301105516e-04,5.036196242057067532e-05,2.117235840423583183e-04,2.990392115842190794e-04
3.760959241152276178e+01,2.499210103032652478e-04,2.956708026422018819e-04,3.171728950840667122e-04,4.952434803254558839e-05,2.082964352264715473e-04,2.944707750154919594e-04
3.787901148641709881e+01,2.475248962557078844e-04,2.929670692336445222e-04,3.145598822570924236e-04,4.870066329186544088e-05,2.049237023949871468e-04,2.899675883585594877e-04
3.815036056462338365e+01,2.451517476548429144e-04,2.902865768454748752e-04,3.119635652185564286e-04,4.789067658706433922e-05,2.016045508500215785e-04,2.855288445759282447e-04
3.842365347186203905e+01,2.428013445407045960e-04,2.876291567841364211e-04,3.093839406604869378e-04,4.709416015660560862e-05,1.983381578802166016e-04,2.811537430710676455e-04
3.869890413289493836e+01,2.404734690569211250e-04,2.849946409018093278e-04,3.068210025661724624e-04,4.631089002491886570e-05,1.951237126117888682e-04,2.768414897477559141e-04
3.897612657223503163e+01,2.381679054306620443e-04,2.823828616117341839e-04,3.042747422776837570e-04,4.554064593949798309e-05,1.919604158607387200e-04,2.725912970647999842e-04
3.925533491486091009e+01,2.358844399527756876e-04,2.797936519030162382e-04,3.017451485623290157e-04,4.478321130904354039e-05,1.888474799862391394e-04,2.684023840862806258e-04
3.953654338693642956e+01,2.336228609581155987e-04,2.772268453549213635e-04,2.992322076780475808e-04,4.403837314263245518e-05,1.857841287452162383e-04,2.642739765274610894e-04
3.981976631653575538e+01,2.313829588060510221e-04,2.746822761506709579e-04,2.967359034377470956e-04,4.330592198989680281e-05,1.827695971481290110e-04,2.602053067964911590e-04
4.010501813437313245e+01,2.291645258611655831e-04,2.721597790907535615e-04,2.942562172725980891e-04,4.258565188219691749e-05,1.798031313159680815e-04,2.561956140320523320e-04
4.039231337453831827e+01,2.269673564741352687e-04,2.696591896057555764e-04,2.917931282942851242e-04,4.187736027477017360e-05,1.768839883384727425e-04,2.522441441370606237e-04
4.068166667523710345e+01,2.247912469627889333e-04,2.671803437687267010e-04,2.893466133562295258e-04,4.118084798984062090e-05,1.740114361335826565e-04,2.483501498085646342e-04
4.097309277953709028e+01,2.226359955933487282e-04,2.647230783070894568e-04,2.869166471137885141e-04,4.049591916067334601e-05,1.711847533081301280e-04,2.445128905639626956e-04
4.126660653611905616e+01,2.205014025618461440e-04,2.622872306140997477e-04,2.845032020834389278e-04,3.982238117655712787e-05,1.684032290197781515e-04,2.407316327636567347e-04
4.156222290003326236e+01,2.183872699757175441e-04,2.598726387598751476e-04,2.821062487009588196e-04,3.916004462870165158e-05,1.656661628402169466e-04,2.370056496302710839e-04
4.185995693346161062e+01,2.162934018355711628e-04,2.574791415019923261e-04,2.797257553786092546e-04,3.850872325703200117e-05,1.629728646196162436e-04,2.333342212645437685e-04
4.215982380648506478e+01,2.142196040171277403e-04,2.551065782956679780e-04,2.773616885613289966e-04,3.786823389786715660e-05,1.603226543523450824e-04,2.297166346580099914e-04
4.246183879785650817e+01,2.121656842533333821e-04,2.527547893035334481e-04,2.750140127819533588e-04,3.723839643246728236e-05,1.577148620439606434e-04,2.261521837025887301e-04
4.276601729577944155e+01,2.101314521166394939e-04,2.504236154050069538e-04,2.726826907154600364e-04,3.661903373643487938e-05,1.551488275794682512e-04,2.226401691971773966e-04
4.307237479869175445e+01,2.081167190014543737e-04,2.481128982052804291e-04,2.703676832322609506e-04,3.600997162995715599e-05,1.526239005928608442e-04,2.191798988513686986e-04
4.338092691605557150e+01,2.061212981067581107e-04,2.458224800439214757e-04,2.680689494505403194e-04,3.541103882887372729e-05,1.501394403379333867e-04,2.157706872863836235e-04
4.369168936915255586e+01,2.041450044188833140e-04,2.435522040031048432e-04,2.657864467876548936e-04,3.482206689655728337e-05,1.476948155603778027e-04,2.124118560333281220e-04
4.400467799188486140e+01,2.021876546944600971e-04,2.413019139154800772e-04,2.635201310106044894e-04,3.424289019659353123e-05,1.452894043711601435e-04,2.091027335288710176e-04
4.431990873158211741e+01,2.002490674435206033e-04,2.390714543716820049e-04,2.612699562855811124e-04,3.367334584624629562e-05,1.429225941211760824e-04,2.058426551084352712e-04
4.463739764981367131e+01,1.983290629127671637e-04,2.368606707274979349e-04,2.590358752266121211e-04,3.311327367069652347e-05,1.405937812771920574e-04,2.026309629970050310e-04
4.495716092320715518e+01,1.964274630689958766e-04,2.346694091106916525e-04,2.568178389433001425e-04,3.256251615804022973e-05,1.383023712990631422e-04,1.994670062976289693e-04
4.527921484427265852e+01,1.945440915826796447e-04,2.324975164274987397e-04,2.546157970876760561e-04,3.202091841503442756e-05,1.360477785182324993e-04,1.963501409777174578e-04
4.560357582223279849e+01,1.926787738117063898e-04,2.303448403687982876e-04,2.524296979001731771e-04,3.148832812357786300e-05,1.338294260175086191e-04,1.932797298532164146e-04
4.593026038385902865e+01,1.908313367852704917e-04,2.282112294159672626e-04,2.502594882547314221e-04,3.096459549791424844e-05,1.316467455121172287e-04,1.902551425707411426e-04
4.625928517431339060e+01,1.890016091879197560e-04,2.260965328464301040e-04,2.481051137030466361e-04,3.044957324254705787e-05,1.294991772320295772e-04,1.872757555877591475e-04
4.659066695799680247e+01,1.871894213437514873e-04,2.240006007389045816e-04,2.459665185179700118e-04,2.994311651085253151e-05,1.273861698055586147e-04,1.843409521508925951e-04
4.692442261940322368e+01,1.853946052007594012e-04,2.219232839783551365e-04,2.438436457360711846e-04,2.944508286438039999e-05,1.253071801442229825e-04,1.814501222724249790e-04
4.726056916397988772e+01,1.836169943153295606e-04,2.198644342606604523e-04,2.417364371993758955e-04,2.895533223283073732e-05,1.232616733288758616e-04,1.786026627050868877e-04
4.759912371899379480e+01,1.818564238368830586e-04,2.178239040970006792e-04,2.396448335962869528e-04,2.847372687469537899e-05,1.212491224970918335e-04,1.757979769151924560e-04
4.794010353440447858e+01,1.801127304926643095e-04,2.158015468179719817e-04,2.375687745016995223e-04,2.800013133855304282e-05,1.192690087318086783e-04,1.730354750541996853e-04
4.828352598374271309e+01,1.783857525726752192e-04,2.137972165774368652e-04,2.355081984163243005e-04,2.753441242500776119e-05,1.173208209512213317e-04,1.703145739287671376e-04
4.862940856499586317e+01,1.766753299147509799e-04,2.118107683561129670e-04,2.334630428052234202e-04,2.707643914925909477e-05,1.154040557999186763e-04,1.676346969693694264e-04
4.897776890149942375e+01,1.749813038897782204e-04,2.098420579649107180e-04,2.314332441355747847e-04,2.662608270429425825e-05,1.135182175412610667e-04,1.649952741975418979e-04
4.932862474283488297e+01,1.733035173870540752e-04,2.078909420480234277e-04,2.294187379136730686e-04,2.618321642469180374e-05,1.116628179509920833e-04,1.623957421918180064e-04
4.968199396573431414e+01,1.716418147997829748e-04,2.059572780857768656e-04,2.274194587211769280e-04,2.574771575102613864e-05,1.098373762120767084e-04,1.598355440524187475e-04
5.003789457499092919e+01,1.699960420107135962e-04,2.040409243972464708e-04,2.254353402506170006e-04,2.531945819486405849e-05,1.080414188107637567e-04,1.573141293647609335e-04
5.039634470437664504e+01,1.683660463779102000e-04,2.021417401426441420e-04,2.234663153401696850e-04,2.489832330434212080e-05,1.062744794338611477e-04,1.548309541618359203e-04
5.075736261756597401e+01,1.667516767206603061e-04,2.002595853254838230e-04,2.215123160077110904e-04,2.448419263031614222e-05,1.045360988672206068e-04,1.523854808855212080e-04
5.112096670906655049e+01,1.651527833055163228e-04,1.983943207945301117e-04,2.195732734841603193e-04,2.407694969307306801e-05,1.028258248954237969e-04,1.499771783468782313e-04
5.148717550515658559e+01,1.635692178324686620e-04,1.965458082455349086e-04,2.176491182461209189e-04,2.367647994959549997e-05,1.011432122026613303e-04,1.476055216854890587e-04
5.185600766482847490e+01,1.620008334212529435e-04,1.947139102227710204e-04,2.157397800478349213e-04,2.328267076137072091e-05,9.948782227480117786e-05,1.452699923278892742e-04
5.222748198073973214e+01,1.604474845977846742e-04,1.928984901203628828e-04,2.138451879524545947e-04,2.289541136273388176e-05,9.785922330263351781e-05,1.429700779451403543e-04
5.260161738017044541e+01,1.589090272807246553e-04,1.910994121834240511e-04,2.119652703626457039e-04,2.251459282973743674e-05,9.625699008628838080e-05,1.407052724095966725e-04
5.297843292598761167e+01,1.573853187681716471e-04,1.893165415090047388e-04,2.100999550505310866e-04,2.214010804953772264e-05,9.468070394081634492e-05,1.384750757509122074e-04
5.335794781761664041e+01,1.558762177244808018e-04,1.875497440468536323e-04,2.082491691869835465e-04,2.177185169028995776e-05,9.312995260292364884e-05,1.362789941113320838e-04
5.374018139201926658e+01,1.543815841672096254e-04,1.857988866000026551e-04,2.064128393702817507e-04,2.140972017154388471e-05,9.160433013885632876e-05,1.341165397003185491e-04
5.412515312467903783e+01,1.529012794541860748e-04,1.840638368251745467e-04,2.045908916541343346e-04,2.105361163513073982e-05,9.010343685342047737e-05,1.319872307485476788e-04
5.451288263059352346e+01,1.514351662707006882e-04,1.823444632330218750e-04,2.027832515750854162e-04,2.070342591653427137e-05,8.862687920013403032e-05,1.298905914613250850e-04
5.490338966527375675e+01,1.499831086168204705e-04,1.806406351882003825e-04,2.009898441793094871e-04,2.035906451673727532e-05,8.717426969249922471e-05,1.278261519714572205e-04
5.529669412575094611e+01,1.485449717948228280e-04,1.789522229092811929e-04,1.992105940488064417e-04,2.002043057453585246e-05,8.574522681638711028e-05,1.257934482916193140e-04
5.569281605159001458e+01,1.471206223967507702e-04,1.772790974685082481e-04,1.974454253270063666e-04,1.968742883931395686e-05,8.433937494352697090e-05,1.237920222662593759e-04
5.609177562591080601e+01,1.457099282920848806e-04,1.756211307914028186e-04,1.956942617437930083e-04,1.935996564426998882e-05,8.295634424608898795e-05,1.218214215230716945e-04
5.649359317641643941e+01,1.443127586155334117e-04,1.739781956562207513e-04,1.939570266399552698e-04,1.903794888008838169e-05,8.159577061235270487e-05,1.198811994240782977e-04
5.689828917642896755e+01,1.429289837549387954e-04,1.723501656932670647e-04,1.922336429910773343e-04,1.872128796904875574e-05,8.025729556345230790e-05,1.179709150163520728e-04
5.730588424593275221e+01,1.415584753392980764e-04,1.707369153840697861e-04,1.905240334308744906e-04,1.840989383956494123e-05,7.894056617118752844e-05,1.160901329824133788e-04
5.771639915262476705e+01,1.402011062268997349e-04,1.691383200604216802e-04,1.888281202739874268e-04,1.810367890114762641e-05,7.764523497689431234e-05,1.142384235903363092e-04
5.812985481297295109e+01,1.388567504935712873e-04,1.675542559032881589e-04,1.871458255382403861e-04,1.780255701978251579e-05,7.637095991136193403e-05,1.124153626435904637e-04
5.854627229328190907e+01,1.375252834210396167e-04,1.659845999415890719e-04,1.854770709663735922e-04,1.750644349371790692e-05,7.511740421578979286e-05,1.106205314306520153e-04
5.896567281076618627e+01,1.362065814854027329e-04,1.644292300508572776e-04,1.838217780472607883e-04,1.721525502965456036e-05,7.388423636377345596e-05,1.088535166744120992e-04
5.938807773463160089e+01,1.349005223457097895e-04,1.628880249517763253e-04,1.821798680366162242e-04,1.692890971933103236e-05,7.267112998430978353e-05,1.071139104814086126e-04
5.981350858716365337e+01,1.336069848326520146e-04,1.613608642086043776e-04,1.805512619772064618e-04,1.664732701649853099e-05,7.147776378581392634e-05,1.054013102909130565e-04
6.024198704482438416e+01,1.323258489373597589e-04,1.598476282274829637e-04,1.789358807185681367e-04,1.637042771427794661e-05,7.030382148113513104e-05,1.037153188238924362e-04
6.067353493935674180e+01,1.310569958003066614e-04,1.583481982546383420e-04,1.773336449362463937e-04,1.609813392289341911e-05,6.914899171356448195e-05,1.020555440318758345e-04
6.110817425889693766e+01,1.298003077003199329e-04,1.568624563744769091e-04,1.757444751505589028e-04,1.583036904777583489e-05,6.801296798382369679e-05,1.004215990457479765e-04
6.154592714909495754e+01,1.285556680436945594e-04,1.553902855075773117e-04,1.741682917448949966e-04,1.556705776803014475e-05,6.689544857802509647e-05,9.881310212449250115e-05
6.198681591424261939e+01,1.273229613534125918e-04,1.539315694085854143e-04,1.726050149835590356e-04,1.530812601526075660e-05,6.579613649659464460e-05,9.722967660390990322e-05
6.243086301841022134e+01,1.261020732584636737e-04,1.524861926640116603e-04,1.710545650291643181e-04,1.505350095274854844e-05,6.471473938414594072e-05,9.567095084532814357e-05
6.287809108659108404e+01,1.248928904832683775e-04,1.510540406899364674e-04,1.695168619595871019e-04,1.480311095497407044e-05,6.365096946029737449e-05,9.413655818432934590e-05
6.332852290585425692e+01,1.236953008372019928e-04,1.496349997296258225e-04,1.679918257844880834e-04,1.455688558748105779e-05,6.260454345142203269e-05,9.262613687951152695e-05
6.378218142650582223e+01,1.225091932042176278e-04,1.482289568510594365e-04,1.664793764614088431e-04,1.431475558707441828e-05,6.157518252332012661e-05,9.113933006130368300e-05
6.423908976325787989e+01,1.213344575325697879e-04,1.468357999443766621e-04,1.649794339114528776e-04,1.407665284234766984e-05,6.056261221480609309e-05,8.967578568085546949e-05
6.469927119640652791e+01,1.201709848246341924e-04,1.454554177192400122e-04,1.634919180345564252e-04,1.384251037453363475e-05,5.956656237219814490e-05,8.823515645901521594e-05
6.516274917301795711e+01,1.190186671268256968e-04,1.440876997021209142e-04,1.620167487243580817e-04,1.361226231867359616e-05,5.858676708470259942e-05,8.681709983541614436e-05
6.562954730812310800e+01,1.178773975196120455e-04,1.427325362335100847e-04,1.605538458826745256e-04,1.338584390509935711e-05,5.762296462068242856e-05,8.542127791768588843e-05
6.609968938592108145e+01,1.167470701076223972e-04,1.413898184650547749e-04,1.591031294335893190e-04,1.316319144122299095e-05,5.667489736480031258e-05,8.404735743079458734e-05
6.657319936099067093e+01,1.156275800098513685e-04,1.400594383566266274e-04,1.576645193371635652e-04,1.294424229362947389e-05,5.574231175602790359e-05,8.269500966655822386e-05
6.705010135951110328e+01,1.145188233499553026e-04,1.387412886733209840e-04,1.562379356027728699e-04,1.272893487046669554e-05,5.482495822650963020e-05,8.136391043330876681e-05
6.753041968049126353e+01,1.134206972466416573e-04,1.374352629823912767e-04,1.548232983020803618e-04,1.251720860412829210e-05,5.392259114127323689e-05,8.005374000574686617e-05
6.801417879700777291e+01,1.123330998041497910e-04,1.361412556501207253e-04,1.534205275816511414e-04,1.230900393422424042e-05,5.303496873877674479e-05,7.876418307498940638e-05
6.850140335745184927e+01,1.112559301028231203e-04,1.348591618386339968e-04,1.520295436752163961e-04,1.210426229083458293e-05,5.216185307228287543e-05,7.749492869882463014e-05
6.899211818678548980e+01,1.101890881897699652e-04,1.335888775026493965e-04,1.506502669155915198e-04,1.190292607804127247e-05,5.130300995205042092e-05,7.624567025218551215e-05
6.948634828780592443e+01,1.091324750696153042e-04,1.323302993861775806e-04,1.492826177462589974e-04,1.170493865773409327e-05,5.045820888833533698e-05,7.501610537785577545e-05
6.998411884241981795e+01,1.080859926953391174e-04,1.310833250191644329e-04,1.479265167326183298e-04,1.151024433368540309e-05,4.962722303518959184e-05,7.380593593741534037e-05
7.048545521292626859e+01,1.070495439592030368e-04,1.298478527140836886e-04,1.465818845729124074e-04,1.131878833588976966e-05,4.880982913505046636e-05,7.261486796243860932e-05
7.099038294330900101e+01,1.060230326837633948e-04,1.286237815624801176e-04,1.452486421088356686e-04,1.113051680516385626e-05,4.800580746411022898e-05,7.144261160595408503e-05
7.149892776053815169e+01,1.050063636129693279e-04,1.274110114314644078e-04,1.439267103358296302e-04,1.094537677800217740e-05,4.721494177845663776e-05,7.028888109417402285e-05
7.201111557588068024e+01,1.039994424033474814e-04,1.262094429601646529e-04,1.426160104130750022e-04,1.076331617168483655e-05,4.643701926097682913e-05,6.915339467850550132e-05
7.252697248622088466e+01,1.030021756152690182e-04,1.250189775561327636e-04,1.413164636731821251e-04,1.058428376963255015e-05,4.567183046901303990e-05,6.803587458784768143e-05
7.304652477539001154e+01,1.020144707043010873e-04,1.238395173917103040e-04,1.400279916315894026e-04,1.040822920700520195e-05,4.491916928276310162e-05,6.693604698118597461e-05
7.356979891550537332e+01,1.010362360126405693e-04,1.226709654003548347e-04,1.387505159956741515e-04,1.023510295653982488e-05,4.417883285441599690e-05,6.585364190048952993e-05
7.409682156831946997e+01,1.000673807606289887e-04,1.215132252729275231e-04,1.374839586735809611e-04,1.006485631462382082e-05,4.345062155801307225e-05,6.478839322391857260e-05
7.462761958657799255e+01,9.910781503834978367e-05,1.203662014539468055e-04,1.362282417827762114e-04,9.897441387599957446e-06,4.273433894002771780e-05,6.374003861935034895e-05
7.516222001538832842e+01,9.815744979730439896e-05,1.192297991378057269e-04,1.349832876583305916e-04,9.732811078298747638e-06,4.202979167065247539e-05,6.270831949822705228e-05
7.570065009359747421e+01,9.721619684216852692e-05,1.181039242649581112e-04,1.337490188609382388e-04,9.570919072794830166e-06,4.133678949578658873e-05,6.169298096973391537e-05
7.624293725517981102e+01,9.628396882262710320e-05,1.169884835180733432e-04,1.325253581846765896e-04,9.411719827383497616e-06,4.065514518971470533e-05,6.069377179531212501e-05
7.678910913063528199e+01,9.536067922528640244e-05,1.158833843181614572e-04,1.313122286645117970e-04,9.255168555773583640e-06,3.998467450846760927e-05,5.971044434351104431e-05
7.733919354839667903e+01,9.444624236566503679e-05,1.147885348206720421e-04,1.301095535835579517e-04,9.101221216493494189e-06,3.932519614385810038e-05,5.874275454518704774e-05
7.789321853624788616e+01,9.354057338025973734e-05,1.137038439115652957e-04,1.289172564800912199e-04,8.949834500506364399e-06,3.867653167818136046e-05,5.779046184905008003e-05
7.845121232275189982e+01,9.264358821868766663e-05,1.126292212033592951e-04,1.277352611543270007e-04,8.800965819031173235e-06,3.803850553957309146e-05,5.685332917756459343e-05
7.901320333868899581e+01,9.175520363590397479e-05,1.115645770311540780e-04,1.265634916749644966e-04,8.654573291566358310e-06,3.741094495801638607e-05,5.593112288320804126e-05
7.957922021850566807e+01,9.087533718449267487e-05,1.105098224486330237e-04,1.254018723855022987e-04,8.510615734112400419e-06,3.679367992198892122e-05,5.502361270508976702e-05
8.014929180177317392e+01,9.000390720703266691e-05,1.094648692240454913e-04,1.242503279103330128e-04,8.369052647590370861e-06,3.618654313574320384e-05,5.413057172593536449e-05
8.072344713465717803e+01,8.914083282853540069e-05,1.084296298361688980e-04,1.231087831606180632e-04,8.229844206452865336e-06,3.558936997721053085e-05,5.325177632943745080e-05
8.130171547139772770e+01,8.828603394895519359e-05,1.074040174702534919e-04,1.219771633399497485e-04,8.092951247484305620e-06,3.500199845652131146e-05,5.238700615797678932e-05
8.188412627579964465e+01,8.743943123577137678e-05,1.063879460139512400e-04,1.208553939498050090e-04,7.958335258787478374e-06,3.442426917513391140e-05,5.153604407071625619e-05
8.247070922273414340e+01,8.660094611664038609e-05,1.053813300532280473e-04,1.197434007947938194e-04,7.825958368953034756e-06,3.385602528556323038e-05,5.069867610206881588e-05
8.306149419965032621e+01,8.577050077211951856e-05,1.043840848682639418e-04,1.186411099877098760e-04,7.695783336409245430e-06,3.329711245170276506e-05,4.987469142054354462e-05
8.365651130809828828e+01,8.494801812845870919e-05,1.033961264293387024e-04,1.175484479543843541e-04,7.567773538948614358e-06,3.274737880973054195e-05,4.906388228796903730e-05
8.425579086526281003e+01,8.413342185046207610e-05,1.024173713927066466e-04,1.164653414383497247e-04,7.441892963428718789e-06,3.220667492959256424e-05,4.826604401909731534e-05
8.485936340550792067e+01,8.332663633441749927e-05,1.014477370964608327e-04,1.153917175053168593e-04,7.318106195644251562e-06,3.167485377705574927e-05,4.748097494158931933e-05
8.546725968193311473e+01,8.252758670109306761e-05,1.004871415563869349e-04,1.143275035474690399e-04,7.196378410367351908e-06,3.115177067632223206e-05,4.670847635638197321e-05
8.607951066793968664e+01,8.173619878880184419e-05,9.953550346181035634e-05,1.132726272875793518e-04,7.076675361553703985e-06,3.063728327319914627e-05,4.594835249844003174e-05
8.669614755880925827e+01,8.095239914653146684e-05,9.859274217143424780e-05,1.122270167829520166e-04,6.958963372711269979e-06,3.013125149881448048e-05,4.520041049789065129e-05
8.731720177329313515e+01,8.017611502714030514e-05,9.765877770917210559e-05,1.111906004291948323e-04,6.843209327429244565e-06,2.963353753387314507e-05,4.446446034154321166e-05
8.794270495521305975e+01,7.940727438061827661e-05,9.673353075997484008e-05,1.101633069638245936e-04,6.729380660064460096e-06,2.914400577344554151e-05,4.374031483479398890e-05
8.857268897507390193e+01,7.864580584741168493e-05,9.581692266565261290e-05,1.091450654697098530e-04,6.617445346582543004e-06,2.866252279228101769e-05,4.302778956391539473e-05
8.920718593168693644e+01,7.789163875181304261e-05,9.490887542069470896e-05,1.081358053783561355e-04,6.507371895551528518e-06,2.818895731064035114e-05,4.232670285873129350e-05
8.984622815380573968e+01,7.714470309541273383e-05,9.400931166808522085e-05,1.071354564730347692e-04,6.399129339285024130e-06,2.772318016063865775e-05,4.163687575567630972e-05
9.048984820177327038e+01,7.640492955061407594e-05,9.311815469511767606e-05,1.061439488917610268e-04,6.292687225132718675e-06,2.726506425309290838e-05,4.095813196124010194e-05
